,,,,,,,,,,,,
#,x,h,,,07:00:00,18/05/19,1558162800,,,,,
117,50,50,,,,,,,,,,
107,51,50,,,,,,,,,,
75,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
51,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,20292808,,,,,,,,,
#,c,40302831,,,,,,,,,,
49,50,50,,,,,,,,,,
49,50,49,,,,,,,,,,
274,50,50,,,,,,,,,,
105,50,51,,,,,,,,,,
51,50,50,,,,,,,,,,
74,51,52,,,,,,,,,,
62,49,49,,,,,,,,,,
53,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,20302627,,,,,,,,,
#,c,40302832,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,50,,,,,,,,,,
202,50,50,,,,,,,,,,
195,50,50,,,,,,,,,,
89,50,50,,,,,,,,,,
51,50,49,,,,,,,,,,
53,50,49,,,,,,,,,,
53,50,49,,,,,,,,,,
49,49,50,,,,,,,,,,
52,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
66,49,49,,,,,,,,,,
#,t,1,20405115,,,,,,,,,
#,c,40302833,,,,,,,,,,
50,50,49,,,,,,,,,,
50,51,50,,,,,,,,,,
118,51,49,,,,,,,,,,
62,50,49,,,,,,,,,,
60,50,50,,,,,,,,,,
53,51,52,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
47,50,50,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,20447679,,,,,,,,,
#,c,40302834,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
477,49,50,,,,,,,,,,
404,49,50,,,,,,,,,,
243,49,50,,,,,,,,,,
99,49,49,,,,,,,,,,
138,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
48,48,48,,,,,,,,,,
49,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
54,50,50,,,,,,,,,,
#,t,1,20480797,,,,,,,,,
#,c,40302835,,,,,,,,,,
49,50,50,,,,,,,,,,
48,49,50,,,,,,,,,,
253,51,50,,,,,,,,,,
56,50,50,,,,,,,,,,
49,51,50,,,,,,,,,,
49,50,50,,,,,,,,,,
48,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
48,50,50,,,,,,,,,,
48,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,20481150,,,,,,,,,
#,c,40302836,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
84,49,49,,,,,,,,,,
609,49,49,,,,,,,,,,
279,50,49,,,,,,,,,,
128,50,51,,,,,,,,,,
102,49,49,,,,,,,,,,
73,50,49,,,,,,,,,,
54,49,49,,,,,,,,,,
117,48,49,,,,,,,,,,
47,48,48,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,20520243,,,,,,,,,
#,c,40302837,,,,,,,,,,
50,51,51,,,,,,,,,,
50,50,50,,,,,,,,,,
288,50,50,,,,,,,,,,
297,50,50,,,,,,,,,,
80,50,51,,,,,,,,,,
93,50,50,,,,,,,,,,
53,51,50,,,,,,,,,,
85,50,51,,,,,,,,,,
52,50,51,,,,,,,,,,
51,51,50,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,20567652,,,,,,,,,
#,c,40302838,,,,,,,,,,
49,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
82,51,50,,,,,,,,,,
78,50,51,,,,,,,,,,
109,50,51,,,,,,,,,,
57,50,50,,,,,,,,,,
50,51,51,,,,,,,,,,
50,50,51,,,,,,,,,,
57,50,50,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,49,,,,,,,,,,
50,51,50,,,,,,,,,,
#,t,1,20586813,,,,,,,,,
#,c,40302839,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
458,49,49,,,,,,,,,,
150,50,51,,,,,,,,,,
103,51,51,,,,,,,,,,
133,51,50,,,,,,,,,,
85,49,50,,,,,,,,,,
84,50,51,,,,,,,,,,
66,49,49,,,,,,,,,,
69,49,50,,,,,,,,,,
48,49,49,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,20598259,,,,,,,,,
#,c,40302840,,,,,,,,,,
52,52,52,,,,,,,,,,
51,52,51,,,,,,,,,,
324,51,51,,,,,,,,,,
204,51,51,,,,,,,,,,
95,51,52,,,,,,,,,,
147,52,51,,,,,,,,,,
56,52,52,,,,,,,,,,
72,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
51,51,51,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,20603530,,,,,,,,,
#,c,40302841,,,,,,,,,,
51,50,50,,,,,,,,,,
50,51,50,,,,,,,,,,
98,50,50,,,,,,,,,,
74,50,50,,,,,,,,,,
65,50,51,,,,,,,,,,
48,50,49,,,,,,,,,,
51,50,50,,,,,,,,,,
52,50,51,,,,,,,,,,
50,51,51,,,,,,,,,,
50,49,50,,,,,,,,,,
51,51,51,,,,,,,,,,
51,51,49,,,,,,,,,,
#,t,1,20632688,,,,,,,,,
#,c,40302842,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
273,49,51,,,,,,,,,,
454,51,51,,,,,,,,,,
165,50,50,,,,,,,,,,
160,50,50,,,,,,,,,,
100,50,50,,,,,,,,,,
51,50,51,,,,,,,,,,
66,50,50,,,,,,,,,,
68,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
76,50,51,,,,,,,,,,
#,t,1,20670616,,,,,,,,,
#,c,40302843,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
210,49,50,,,,,,,,,,
200,50,51,,,,,,,,,,
143,50,51,,,,,,,,,,
165,50,51,,,,,,,,,,
85,50,51,,,,,,,,,,
51,50,50,,,,,,,,,,
72,50,50,,,,,,,,,,
51,51,51,,,,,,,,,,
48,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,20733179,,,,,,,,,
#,c,40302844,,,,,,,,,,
51,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
513,49,49,,,,,,,,,,
185,49,49,,,,,,,,,,
104,49,50,,,,,,,,,,
189,50,50,,,,,,,,,,
74,49,49,,,,,,,,,,
74,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
51,48,49,,,,,,,,,,
53,49,50,,,,,,,,,,
49,48,49,,,,,,,,,,
#,t,1,20827555,,,,,,,,,
#,c,40302845,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
535,49,50,,,,,,,,,,
441,49,50,,,,,,,,,,
273,50,50,,,,,,,,,,
146,49,50,,,,,,,,,,
94,49,50,,,,,,,,,,
53,49,51,,,,,,,,,,
74,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
49,49,51,,,,,,,,,,
69,49,50,,,,,,,,,,
#,t,1,20875391,,,,,,,,,
#,c,40302846,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
247,50,51,,,,,,,,,,
78,51,50,,,,,,,,,,
65,49,50,,,,,,,,,,
70,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
51,51,51,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,20939937,,,,,,,,,
#,c,40302847,,,,,,,,,,
50,51,51,,,,,,,,,,
50,51,50,,,,,,,,,,
502,50,49,,,,,,,,,,
208,51,51,,,,,,,,,,
159,49,50,,,,,,,,,,
109,50,51,,,,,,,,,,
76,50,51,,,,,,,,,,
66,50,50,,,,,,,,,,
50,50,51,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
51,51,51,,,,,,,,,,
#,t,1,20942216,,,,,,,,,
#,c,40302848,,,,,,,,,,
50,49,49,,,,,,,,,,
52,50,50,,,,,,,,,,
237,51,51,,,,,,,,,,
174,50,49,,,,,,,,,,
89,51,50,,,,,,,,,,
81,49,50,,,,,,,,,,
103,51,50,,,,,,,,,,
61,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,20948494,,,,,,,,,
#,c,40302849,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
101,49,51,,,,,,,,,,
78,49,49,,,,,,,,,,
115,49,50,,,,,,,,,,
96,50,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
53,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,20990198,,,,,,,,,
#,c,40302850,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,49,,,,,,,,,,
394,49,49,,,,,,,,,,
159,51,50,,,,,,,,,,
201,51,50,,,,,,,,,,
64,51,49,,,,,,,,,,
91,51,50,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,49,,,,,,,,,,
67,50,49,,,,,,,,,,
50,51,51,,,,,,,,,,
#,t,1,21049204,,,,,,,,,
#,c,40302851,,,,,,,,,,
55,49,48,,,,,,,,,,
50,49,48,,,,,,,,,,
267,50,49,,,,,,,,,,
234,49,48,,,,,,,,,,
109,49,49,,,,,,,,,,
70,50,49,,,,,,,,,,
53,49,49,,,,,,,,,,
52,50,49,,,,,,,,,,
47,49,48,,,,,,,,,,
48,49,48,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,21145357,,,,,,,,,
#,c,40302852,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
132,50,49,,,,,,,,,,
222,50,48,,,,,,,,,,
100,50,49,,,,,,,,,,
75,49,48,,,,,,,,,,
62,50,49,,,,,,,,,,
73,50,50,,,,,,,,,,
52,49,48,,,,,,,,,,
53,48,48,,,,,,,,,,
50,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
#,t,1,21185184,,,,,,,,,
#,c,40302853,,,,,,,,,,
49,50,49,,,,,,,,,,
49,49,50,,,,,,,,,,
81,50,50,,,,,,,,,,
88,49,49,,,,,,,,,,
85,50,50,,,,,,,,,,
89,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
51,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,21351566,,,,,,,,,
#,c,40302854,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
224,50,50,,,,,,,,,,
133,49,49,,,,,,,,,,
97,51,51,,,,,,,,,,
126,51,51,,,,,,,,,,
63,49,49,,,,,,,,,,
74,49,50,,,,,,,,,,
49,50,50,,,,,,,,,,
48,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,21394800,,,,,,,,,
#,c,40302855,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
339,50,50,,,,,,,,,,
298,49,51,,,,,,,,,,
161,50,50,,,,,,,,,,
53,50,51,,,,,,,,,,
81,50,50,,,,,,,,,,
50,51,51,,,,,,,,,,
53,51,52,,,,,,,,,,
50,49,51,,,,,,,,,,
53,51,51,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,21565440,,,,,,,,,
#,c,40302856,,,,,,,,,,
49,49,50,,,,,,,,,,
51,50,49,,,,,,,,,,
151,49,49,,,,,,,,,,
419,49,51,,,,,,,,,,
224,50,51,,,,,,,,,,
144,49,50,,,,,,,,,,
108,49,49,,,,,,,,,,
69,49,50,,,,,,,,,,
55,49,50,,,,,,,,,,
59,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,21664987,,,,,,,,,
#,c,40302857,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
91,50,50,,,,,,,,,,
64,49,49,,,,,,,,,,
56,50,51,,,,,,,,,,
50,51,51,,,,,,,,,,
69,50,51,,,,,,,,,,
48,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
#,t,1,21694450,,,,,,,,,
#,c,40302858,,,,,,,,,,
50,51,51,,,,,,,,,,
50,50,51,,,,,,,,,,
810,51,51,,,,,,,,,,
586,50,50,,,,,,,,,,
283,50,51,,,,,,,,,,
197,50,51,,,,,,,,,,
95,50,50,,,,,,,,,,
70,50,51,,,,,,,,,,
64,49,50,,,,,,,,,,
56,51,52,,,,,,,,,,
100,49,51,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,21695907,,,,,,,,,
#,c,40302859,,,,,,,,,,
50,50,50,,,,,,,,,,
53,50,50,,,,,,,,,,
457,50,50,,,,,,,,,,
232,49,49,,,,,,,,,,
85,49,50,,,,,,,,,,
142,49,49,,,,,,,,,,
85,50,49,,,,,,,,,,
109,50,49,,,,,,,,,,
66,49,50,,,,,,,,,,
73,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,21762258,,,,,,,,,
#,c,40302860,,,,,,,,,,
49,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
472,50,50,,,,,,,,,,
295,49,49,,,,,,,,,,
183,52,52,,,,,,,,,,
96,49,49,,,,,,,,,,
107,49,49,,,,,,,,,,
69,49,50,,,,,,,,,,
54,49,49,,,,,,,,,,
50,49,48,,,,,,,,,,
48,50,49,,,,,,,,,,
47,50,50,,,,,,,,,,
#,t,1,21840856,,,,,,,,,
#,c,40302861,,,,,,,,,,
48,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
322,51,50,,,,,,,,,,
212,51,50,,,,,,,,,,
158,50,49,,,,,,,,,,
120,50,50,,,,,,,,,,
105,50,50,,,,,,,,,,
55,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
56,50,49,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,21886877,,,,,,,,,
#,c,40302862,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
366,49,49,,,,,,,,,,
276,49,49,,,,,,,,,,
116,49,49,,,,,,,,,,
69,49,49,,,,,,,,,,
76,50,50,,,,,,,,,,
95,49,49,,,,,,,,,,
46,48,48,,,,,,,,,,
48,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
52,51,50,,,,,,,,,,
#,t,1,21923549,,,,,,,,,
#,c,40302863,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
140,49,49,,,,,,,,,,
93,49,49,,,,,,,,,,
59,50,49,,,,,,,,,,
53,49,49,,,,,,,,,,
71,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
55,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
#,t,1,21978697,,,,,,,,,
#,c,40302864,,,,,,,,,,
49,50,50,,,,,,,,,,
51,50,49,,,,,,,,,,
452,50,49,,,,,,,,,,
226,49,49,,,,,,,,,,
142,50,49,,,,,,,,,,
64,49,49,,,,,,,,,,
93,50,50,,,,,,,,,,
47,50,49,,,,,,,,,,
55,49,49,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,21986564,,,,,,,,,
#,c,40302865,,,,,,,,,,
60,50,49,,,,,,,,,,
48,50,50,,,,,,,,,,
84,49,49,,,,,,,,,,
94,49,49,,,,,,,,,,
54,49,49,,,,,,,,,,
50,51,50,,,,,,,,,,
49,50,49,,,,,,,,,,
50,51,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,51,50,,,,,,,,,,
49,50,49,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,22041418,,,,,,,,,
#,c,40302866,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
135,51,51,,,,,,,,,,
154,50,50,,,,,,,,,,
128,50,50,,,,,,,,,,
65,50,49,,,,,,,,,,
75,51,51,,,,,,,,,,
85,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
48,49,50,,,,,,,,,,
49,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,22210754,,,,,,,,,
#,c,40302867,,,,,,,,,,
78,50,50,,,,,,,,,,
78,50,50,,,,,,,,,,
80,51,50,,,,,,,,,,
63,49,48,,,,,,,,,,
49,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,51,,,,,,,,,,
49,50,51,,,,,,,,,,
#,t,1,22210774,,,,,,,,,
#,c,40302868,,,,,,,,,,
51,50,51,,,,,,,,,,
75,50,51,,,,,,,,,,
109,50,50,,,,,,,,,,
91,49,50,,,,,,,,,,
62,49,50,,,,,,,,,,
97,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,22221995,,,,,,,,,
#,c,40302869,,,,,,,,,,
51,51,51,,,,,,,,,,
51,51,52,,,,,,,,,,
732,49,50,,,,,,,,,,
402,49,50,,,,,,,,,,
284,49,51,,,,,,,,,,
122,50,51,,,,,,,,,,
158,50,51,,,,,,,,,,
52,50,51,,,,,,,,,,
71,49,51,,,,,,,,,,
56,50,51,,,,,,,,,,
74,49,52,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,22387716,,,,,,,,,
#,c,40302871,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
790,52,51,,,,,,,,,,
392,49,49,,,,,,,,,,
259,49,49,,,,,,,,,,
179,51,51,,,,,,,,,,
86,50,49,,,,,,,,,,
103,49,48,,,,,,,,,,
54,49,49,,,,,,,,,,
60,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,22590703,,,,,,,,,
#,c,40302872,,,,,,,,,,
49,49,50,,,,,,,,,,
53,51,51,,,,,,,,,,
410,50,49,,,,,,,,,,
192,49,49,,,,,,,,,,
224,50,50,,,,,,,,,,
93,49,49,,,,,,,,,,
66,51,51,,,,,,,,,,
67,49,49,,,,,,,,,,
51,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
50,51,50,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,22700374,,,,,,,,,
#,c,40302873,,,,,,,,,,
50,49,49,,,,,,,,,,
51,49,50,,,,,,,,,,
341,50,49,,,,,,,,,,
124,49,50,,,,,,,,,,
100,50,50,,,,,,,,,,
70,50,50,,,,,,,,,,
57,49,50,,,,,,,,,,
96,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,49,,,,,,,,,,
65,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,22936926,,,,,,,,,
#,c,40302874,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
107,49,50,,,,,,,,,,
56,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
51,50,51,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,22951600,,,,,,,,,
#,c,40302875,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,50,,,,,,,,,,
356,49,50,,,,,,,,,,
184,49,49,,,,,,,,,,
226,49,51,,,,,,,,,,
66,49,50,,,,,,,,,,
75,49,51,,,,,,,,,,
56,49,51,,,,,,,,,,
50,49,51,,,,,,,,,,
70,49,51,,,,,,,,,,
50,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,23060134,,,,,,,,,
#,c,40302876,,,,,,,,,,
51,50,50,,,,,,,,,,
64,50,51,,,,,,,,,,
414,50,52,,,,,,,,,,
294,49,50,,,,,,,,,,
209,50,50,,,,,,,,,,
103,50,50,,,,,,,,,,
91,50,51,,,,,,,,,,
66,49,50,,,,,,,,,,
54,49,49,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,23073106,,,,,,,,,
#,c,40302877,,,,,,,,,,
51,50,50,,,,,,,,,,
53,51,51,,,,,,,,,,
409,50,51,,,,,,,,,,
297,49,51,,,,,,,,,,
165,50,51,,,,,,,,,,
88,50,52,,,,,,,,,,
113,51,51,,,,,,,,,,
52,50,51,,,,,,,,,,
61,50,51,,,,,,,,,,
50,51,51,,,,,,,,,,
51,50,51,,,,,,,,,,
63,50,51,,,,,,,,,,
#,t,1,23181294,,,,,,,,,
#,c,40302878,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,51,,,,,,,,,,
100,49,49,,,,,,,,,,
65,49,50,,,,,,,,,,
53,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,23234479,,,,,,,,,
#,c,40302879,,,,,,,,,,
49,49,48,,,,,,,,,,
50,49,49,,,,,,,,,,
342,49,49,,,,,,,,,,
237,49,49,,,,,,,,,,
86,49,48,,,,,,,,,,
85,49,50,,,,,,,,,,
112,49,49,,,,,,,,,,
48,48,50,,,,,,,,,,
62,48,49,,,,,,,,,,
48,48,48,,,,,,,,,,
50,48,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,23394645,,,,,,,,,
#,c,40302880,,,,,,,,,,
50,49,50,,,,,,,,,,
74,50,49,,,,,,,,,,
554,50,52,,,,,,,,,,
273,49,49,,,,,,,,,,
150,50,50,,,,,,,,,,
132,49,49,,,,,,,,,,
69,50,50,,,,,,,,,,
52,49,49,,,,,,,,,,
92,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
54,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,23422954,,,,,,,,,
#,c,40302881,,,,,,,,,,
50,50,51,,,,,,,,,,
50,51,49,,,,,,,,,,
767,51,50,,,,,,,,,,
379,50,49,,,,,,,,,,
225,50,49,,,,,,,,,,
165,50,50,,,,,,,,,,
86,50,50,,,,,,,,,,
62,50,50,,,,,,,,,,
50,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
49,51,50,,,,,,,,,,
#,t,1,23454996,,,,,,,,,
#,c,40302882,,,,,,,,,,
48,49,48,,,,,,,,,,
49,50,49,,,,,,,,,,
137,50,49,,,,,,,,,,
84,49,48,,,,,,,,,,
77,49,50,,,,,,,,,,
49,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,23524998,,,,,,,,,
#,c,40302883,,,,,,,,,,
50,50,49,,,,,,,,,,
49,50,49,,,,,,,,,,
414,49,48,,,,,,,,,,
233,49,48,,,,,,,,,,
150,49,48,,,,,,,,,,
119,50,49,,,,,,,,,,
57,49,49,,,,,,,,,,
56,50,50,,,,,,,,,,
63,48,48,,,,,,,,,,
47,49,48,,,,,,,,,,
50,49,48,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,23532107,,,,,,,,,
#,c,40302884,,,,,,,,,,
50,49,49,,,,,,,,,,
49,51,49,,,,,,,,,,
353,50,49,,,,,,,,,,
348,49,49,,,,,,,,,,
255,50,49,,,,,,,,,,
108,49,49,,,,,,,,,,
55,49,49,,,,,,,,,,
83,50,50,,,,,,,,,,
69,49,49,,,,,,,,,,
51,50,49,,,,,,,,,,
53,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,23616501,,,,,,,,,
#,c,40302885,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,51,,,,,,,,,,
115,51,51,,,,,,,,,,
56,50,51,,,,,,,,,,
50,51,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,51,50,,,,,,,,,,
51,50,50,,,,,,,,,,
50,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,23778646,,,,,,,,,
#,c,40302886,,,,,,,,,,
51,51,51,,,,,,,,,,
50,49,51,,,,,,,,,,
237,51,51,,,,,,,,,,
215,50,51,,,,,,,,,,
68,50,52,,,,,,,,,,
103,50,51,,,,,,,,,,
73,51,51,,,,,,,,,,
61,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
52,50,51,,,,,,,,,,
#,t,1,23964364,,,,,,,,,
#,c,40302887,,,,,,,,,,
50,50,51,,,,,,,,,,
78,50,51,,,,,,,,,,
116,50,51,,,,,,,,,,
108,50,51,,,,,,,,,,
59,51,51,,,,,,,,,,
72,50,52,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,23980750,,,,,,,,,
#,c,40302888,,,,,,,,,,
50,49,50,,,,,,,,,,
70,50,51,,,,,,,,,,
188,52,52,,,,,,,,,,
144,49,49,,,,,,,,,,
69,48,49,,,,,,,,,,
68,49,50,,,,,,,,,,
63,50,50,,,,,,,,,,
49,49,50,,,,,,,,,,
51,49,49,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,24032359,,,,,,,,,
#,c,40302889,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
95,50,51,,,,,,,,,,
66,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
51,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
#,t,1,24046878,,,,,,,,,
#,c,40302890,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
94,50,50,,,,,,,,,,
253,50,50,,,,,,,,,,
113,49,49,,,,,,,,,,
133,49,51,,,,,,,,,,
188,49,49,,,,,,,,,,
73,49,50,,,,,,,,,,
60,48,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,51,,,,,,,,,,
50,48,49,,,,,,,,,,
#,t,1,24054818,,,,,,,,,
#,c,40302891,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
264,48,49,,,,,,,,,,
211,49,49,,,,,,,,,,
141,50,49,,,,,,,,,,
79,49,49,,,,,,,,,,
69,49,49,,,,,,,,,,
63,50,50,,,,,,,,,,
51,49,49,,,,,,,,,,
65,49,48,,,,,,,,,,
49,50,49,,,,,,,,,,
52,48,49,,,,,,,,,,
#,t,1,24232523,,,,,,,,,
#,c,40302892,,,,,,,,,,
50,51,50,,,,,,,,,,
49,49,49,,,,,,,,,,
86,49,49,,,,,,,,,,
58,50,50,,,,,,,,,,
49,50,49,,,,,,,,,,
